File,Species_FullName,Species,Genus,Broad_Geographic,Geographic,DistribArea_num,DistribArea_Clust,AcousticClust,Overall_Sympatry,WithinGenus_Sympatry,WithinGeo_Sympatry,Within_DistArea_Sympatry,WithinAcClust_Sympatry,BodySize,BodyMass,n.pulses,drum_duration,pulseRateMedian,pulseRateDeviation,interval_min,interval_max,interv1_intervMax,intervL_intervMax,interval_slope_lm2_ordre_coefa,interval_nPVI,MeanAcc,drum_peak_F,Amp_pulses_min,Amp_pulses_first,Amp_pulses_last,Amp_pulses_Q25,Amp_pulses_Q75,Amp_pulses_IQR,nPAVI,Amp_slope_lm2_ordre_coefa,n_seq,interval_seq_median
Melanerpes_uropygialis_323900.wav,Melanerpes_uropygialis,Mel_uro,Melanerpes,New_World,Nearctic,586232.34,DA1,4,11,2,9,1,2,23.25,66,-0.48680601,-0.303475866,-0.664652728,-0.077315113,1.019702413,-0.314046921,0.523110959,0.80612097,0.075703809,-0.384564917,-0.347980752,0.296759687,0.400702786,-0.621521008,1.531065976,1.210879198,0.852659274,-0.896694341,-0.586792687,0.208456097,-0.252345907,-1.14E-16
Melanerpes_uropygialis_6889.wav,Melanerpes_uropygialis,Mel_uro,Melanerpes,New_World,Nearctic,586232.34,DA1,4,11,2,9,1,2,23.25,66,-0.045019051,0.070833185,-0.533448624,-0.522508342,0.371973279,-0.012314323,-0.863661667,0.87514705,-0.015735707,-0.018711925,-0.401009645,-0.422132754,-0.02190741,-0.958899769,1.433865743,0.666512314,0.525621125,-0.451716263,-0.36470692,0.278165593,-0.252345907,-1.14E-16
Micropternus_brachyurus_164168.wav,Micropternus_brachyurus,Mic_bra,Micropternus,Old_world,Indomalaya,6179386.36,DA5,4,12,0,10,0,5,25,84.5,0.220053123,1.332842988,-1.602241487,-0.170514643,0.227314544,0.995733575,-2.144154149,0.87514705,0.036020114,-0.094363792,-0.478392713,-0.98056562,0.022212751,-0.50409846,0.714915842,-0.109487118,-0.122805852,0.047087354,-0.042544217,0.223389444,-0.252345907,-1.14E-16
Micropternus_brachyurus_191217.wav,Micropternus_brachyurus,Mic_bra,Micropternus,Old_world,Indomalaya,6179386.36,DA5,4,12,0,10,0,5,25,84.5,-0.221733835,0.889236215,-1.455486544,-1.730877107,1.464275238,2.346388874,-2.044775082,0.87514705,2.532437365,0.13424228,-0.391178111,-0.870370586,0.691116474,-0.389677548,1.040290164,0.267593501,-0.083465781,-0.400356607,-0.563572412,0.247019675,-0.252345907,-1.14E-16
Micropternus_brachyurus_30020.wav,Micropternus_brachyurus,Mic_bra,Micropternus,Old_world,Indomalaya,6179386.36,DA5,4,12,0,10,0,5,25,84.5,1.368699215,3.480688883,-1.712468875,0.221781261,-0.153833866,1.502721232,-2.658959509,0.601580312,-0.120000269,0.028179285,-0.479651014,-0.629876849,-0.44985294,-1.21832998,0.73860212,-0.084457723,-0.134815429,0.006514688,0.181790139,0.268222766,-0.252345907,-1.14E-16
Micropternus_brachyurus_303759.wav,Micropternus_brachyurus,Mic_bra,Micropternus,Old_world,Indomalaya,6179386.36,DA5,4,12,0,10,0,5,25,84.5,0.308410515,0.740445106,-0.740517394,-0.574027163,-0.098176441,0.958969685,-1.756687816,0.87514705,0.533872417,-0.081571598,-0.401037724,-0.69537537,-1.367232174,-2.032901311,1.660473396,-1.078854489,0.482910945,1.722986621,0.018316306,0.292675514,-0.252345907,-1.14E-16
Micropternus_brachyurus_36554.wav,Micropternus_brachyurus,Mic_bra,Micropternus,Old_world,Indomalaya,6179386.36,DA5,4,12,0,10,0,5,25,84.5,0.308410515,1.573563074,-1.59963805,-0.780666545,0.585857673,1.450371985,-2.322473606,0.87514705,0.299461648,-0.160083318,-0.477682341,-0.952667982,0.024421397,-0.800117548,0.36670234,-0.195493456,-0.756106785,-0.315138583,-0.230968976,0.201552705,-0.252345907,-1.14E-16
Micropternus_brachyurus_85965.wav,Micropternus_brachyurus,Mic_bra,Micropternus,Old_world,Indomalaya,6179386.36,DA5,4,12,0,10,0,5,25,84.5,0.04333834,0.586230503,-1.033126707,-0.242199585,-0.237385885,0.920538261,-2.433852676,0.87514705,0.331590741,-0.033355605,-0.626588173,-0.875154719,0.171766745,-0.644681986,0.555379425,-0.144310662,-1.394573259,-0.854638136,-0.331076515,0.236908015,-0.252345907,-1.14E-16
Picoides_arcticus_15179.wav,Picoides_arcticus,Pico_arc,Picoides,New_World,Nearctic,5914367.52,DA5,4,12,1,12,2,2,24,74.5,2.075558348,1.480568527,-0.319705283,0.28148584,-0.174346012,-0.232403378,0.561890408,-0.680089979,-0.211590668,-0.401973397,-0.259124443,-0.073196546,-1.097997144,-1.072185254,-1.324384867,-0.69311288,-0.329416913,0.631251376,0.161901553,0.260177759,-0.252345907,-1.14E-16
Picoides_arcticus_205332.wav,Picoides_arcticus,Pico_arc,Picoides,New_World,Nearctic,5914367.52,DA5,4,12,1,12,2,2,24,74.5,0.57348269,0.247956002,-0.030060558,0.181372077,-0.240630351,-0.403256957,0.561890408,-0.221122733,-0.208498316,-0.392656892,-0.226550896,-0.56636549,-0.396830623,-1.258208991,0.387133875,0.3384827,-0.955947215,-1.138793719,-0.008731611,0.237973007,-0.252345907,-1.14E-16
Picoides_arcticus_247865.wav,Picoides_arcticus,Pico_arc,Picoides,New_World,Nearctic,5914367.52,DA5,4,12,1,12,2,2,24,74.5,1.10362704,0.796821185,-0.330878246,-0.056230316,0.480085361,-0.198192338,0.561890408,-0.296262078,-0.181548539,-0.395684183,-0.278300757,-0.583486557,-1.505720824,-2.143459763,0.062289562,0.148503706,-0.117066518,-0.27479239,0.350255465,0.231135878,-0.252345907,-1.14E-16
Picoides_arcticus_38408.wav,Picoides_arcticus,Pico_arc,Picoides,New_World,Nearctic,5914367.52,DA5,4,12,1,12,2,2,24,74.5,0.57348269,0.401077476,-0.383030079,0.197135559,0.10156883,-0.341008746,0.561890408,-0.172585092,-0.219284202,-0.437232892,-0.256111225,-0.833412769,0.49374185,-0.547245933,-0.167011438,1.346788271,1.05448651,-0.918419709,-0.532909051,0.185548256,-0.252345907,-1.14E-16
Picoides_arcticus_44518.wav,Picoides_arcticus,Pico_arc,Picoides,New_World,Nearctic,5914367.52,DA5,4,12,1,12,2,2,24,74.5,1.280341823,0.992000043,-0.360509263,-0.29769623,0.449347508,-0.149156582,-0.217012839,-0.485301289,-0.219104935,-0.263042743,-0.288256357,0.124770324,-1.006053132,-1.744564354,0.702024827,-1.264759442,-1.600950445,0.408342718,2.00788216,0.301080714,-0.252345907,-1.14E-16
Picoides_arcticus_44650.wav,Picoides_arcticus,Pico_arc,Picoides,New_World,Nearctic,5914367.52,DA5,4,12,1,12,2,2,24,74.5,1.898843564,1.338359237,-0.327583671,0.308529224,-0.004318652,-0.364739961,0.394915099,-0.036610665,-0.219388774,-0.415202102,-0.306552731,0.540243194,-1.200655365,-1.899919481,-1.007935106,-0.539981903,0.148588024,0.793133685,0.133619975,0.246371562,-0.252345907,-1.14E-16
Picoides_arcticus_50117.wav,Picoides_arcticus,Pico_arc,Picoides,New_World,Nearctic,5914367.52,DA5,4,12,1,12,2,2,24,74.5,0.308410515,0.412820418,-0.837064504,0.297735678,0.864938771,-0.206325768,0.561890408,-0.073904328,-0.209977267,-0.42067605,-0.281754116,0.252185244,-0.236261898,-1.130023543,0.87249396,1.229411103,0.757587613,-0.99082204,-0.539082648,0.19793352,-0.252345907,-1.14E-16
Picoides_arcticus_53264.wav,Picoides_arcticus,Pico_arc,Picoides,New_World,Nearctic,5914367.52,DA5,4,12,1,12,2,2,24,74.5,1.10362704,0.901693122,-0.542794174,0.20270201,0.355472611,-0.254359203,0.561890408,-0.103800011,-0.212797731,-0.380719856,-0.292462377,-0.279461389,-0.741959796,-1.533732994,-0.447535657,0.096446794,0.17467637,0.007971482,-0.021820913,0.218676338,-0.252345907,-1.14E-16
Picoides_arcticus_63084.wav,Picoides_arcticus,Pico_arc,Picoides,New_World,Nearctic,5914367.52,DA5,4,12,1,12,2,2,24,74.5,0.926912256,0.597696248,-0.270741353,0.297886708,-0.41847462,-0.36838025,0.121808678,-0.477942847,-0.235627359,-0.384299141,-0.234715323,-1.023321047,-1.331829422,-2.004638536,-0.84753037,0.169516061,0.461063636,0.128570181,0.074450605,0.166685227,-0.252345907,-1.14E-16
Picoides_arcticus_63113.wav,Picoides_arcticus,Pico_arc,Picoides,New_World,Nearctic,5914367.52,DA5,4,12,1,12,2,2,24,74.5,1.722128781,1.512448807,-0.689133246,0.199929618,0.476510345,-0.232168862,0.561890408,-0.050033117,-0.211456218,-0.420143567,-0.310771255,0.003584674,-1.33188266,-1.694222356,-1.584065329,-0.728595665,0.019189963,0.935349368,0.722831934,0.21981419,-0.252345907,-1.14E-16
Picoides_arcticus_72507.wav,Picoides_arcticus,Pico_arc,Picoides,New_World,Nearctic,5914367.52,DA5,4,12,1,12,2,2,24,74.5,1.457056606,1.320682054,-0.696552452,0.027729967,0.813574194,-0.29051978,0.532235193,0.172497668,-0.214086958,-0.406680764,-0.3187051,-0.472391972,-0.839781107,-1.61182584,-0.487471695,0.622650815,0.202265167,-0.636730678,0.278002922,0.254219051,-0.252345907,-1.14E-16
Picoides_arcticus_79474.wav,Picoides_arcticus,Pico_arc,Picoides,New_World,Nearctic,5914367.52,DA5,4,12,1,12,2,2,24,74.5,1.015269648,0.723797414,-0.384655238,0.334504077,-0.208275672,-0.351379794,0.342020198,-0.371119674,-0.230697522,-0.419593062,-0.252600661,0.472132696,-1.408875152,-2.066145791,-1.656487112,-0.077778941,0.347071894,0.356426607,0.528471511,0.193867012,-0.252345907,-1.14E-16
Picoides_arcticus_82357.wav,Picoides_arcticus,Pico_arc,Picoides,New_World,Nearctic,5914367.52,DA5,4,12,1,12,2,2,24,74.5,1.191984431,0.863123303,-0.364582333,0.195724294,-0.001944961,-0.284933697,0.561890408,-0.422657123,-0.214077995,-0.423469793,-0.257025798,-0.07577366,-0.390945078,-0.771383104,-0.931998635,0.962603612,0.871958224,-0.568476742,-0.32757375,0.228438898,-0.252345907,-1.14E-16
Picoides_dorsalis_105787.wav,Picoides_dorsalis,Pico_dor,Picoides,New_World,Nearctic,7359663.91,DA5,1,11,1,11,2,1,21.5,55.75,0.04333834,0.622175232,-1.645105241,1.622823062,0.700779684,0.100806267,0.561890408,-0.859170241,-0.433176391,-0.339806146,-0.207426388,0.190354396,-0.617070499,0.278749585,-1.119707286,0.891438785,0.949522207,-0.420830931,-0.429807678,0.11253359,-0.252345907,-1.14E-16
Picoides_dorsalis_15170.wav,Picoides_dorsalis,Pico_dor,Picoides,New_World,Nearctic,7359663.91,DA5,1,11,1,11,2,1,21.5,55.75,-0.663520793,-0.131714431,-1.657283614,1.067057164,1.278342688,0.018718021,0.561890408,-0.409299268,-0.837554501,-0.283632208,-0.192381264,-0.224956223,-0.727371485,1.113871813,-1.21126908,-0.646828267,0.825415405,1.431529282,-0.554006011,0.067867098,-0.252345907,-1.14E-16
Picoides_dorsalis_172155.wav,Picoides_dorsalis,Pico_dor,Picoides,New_World,Nearctic,7359663.91,DA5,1,11,1,11,2,1,21.5,55.75,-0.310091226,0.07792473,-1.396004926,1.584598303,0.113597932,-0.086129368,0.561890408,-0.82720983,-0.631432033,-0.307620117,-0.106441309,-0.603644033,-1.242840626,0.148580272,-1.639164435,0.294054901,0.554020046,0.040257157,-0.249113763,-0.100088351,-0.252345907,-1.14E-16
Picoides_dorsalis_191722.wav,Picoides_dorsalis,Pico_dor,Picoides,New_World,Nearctic,7359663.91,DA5,1,11,1,11,2,1,21.5,55.75,0.396767907,0.344845351,-0.81570483,2.705841946,-0.865998839,-0.215379118,0.468686281,-1.170407981,-0.339153939,-0.342896842,-0.033575993,0.899477423,-1.121395615,-0.482763743,-1.53835189,-0.512533239,0.384512266,0.933878418,-0.179730137,0.129031539,-0.252345907,-1.14E-16
Picoides_dorsalis_206094.wav,Picoides_dorsalis,Pico_dor,Picoides,New_World,Nearctic,7359663.91,DA5,1,11,1,11,2,1,21.5,55.75,-0.575163401,-0.168056104,-1.259746868,0.134887424,1.260509971,0.068374792,0.561890408,-0.521887301,-0.13942084,-0.319801927,-0.195506763,-0.004540431,0.495067969,-0.176125794,-0.196511606,0.765590888,0.075863869,-0.911431416,-0.472610117,-0.047083313,-0.252345907,-1.14E-16
Picoides_dorsalis_39098.wav,Picoides_dorsalis,Pico_dor,Picoides,New_World,Nearctic,7359663.91,DA5,1,11,1,11,2,1,21.5,55.75,-0.045019051,0.163749141,-1.089703767,1.719781368,-0.255875183,-0.089399188,0.529304411,-1.033009881,-0.277605669,-0.274159486,-0.081890029,0.895217712,0.223434991,-0.560227925,-0.421996471,-0.170345542,0.054570325,0.255929239,-0.141936665,0.203491818,-0.252345907,-1.14E-16
Picoides_dorsalis_39879.wav,Picoides_dorsalis,Pico_dor,Picoides,New_World,Nearctic,7359663.91,DA5,1,11,1,11,2,1,21.5,55.75,-0.663520793,-0.334017369,-1.233100512,1.643537324,0.055738497,-0.11035379,0.536869458,-0.811571791,-0.749434408,-0.25432633,-0.011910593,-1.027048674,-0.163963533,1.088051792,-0.743579308,1.758361415,1.007974625,-1.473312297,-0.66816138,-0.108360537,-0.252345907,-1.14E-16
Picoides_dorsalis_47533.wav,Picoides_dorsalis,Pico_dor,Picoides,New_World,Nearctic,7359663.91,DA5,1,11,1,11,2,1,21.5,55.75,-0.221733835,0.101373956,-1.307865875,2.283954323,-0.251993688,-0.008068808,0.233387474,-1.168601546,-0.540401843,-0.256426218,-0.049192756,1.122347947,-1.04945698,-1.144664066,-1.478635012,-1.844436988,0.728744258,2.873637294,-0.170382436,-0.191869781,-0.252345907,-1.14E-16
Picoides_dorsalis_63004.wav,Picoides_dorsalis,Pico_dor,Picoides,New_World,Nearctic,7359663.91,DA5,1,11,1,11,2,1,21.5,55.75,0.04333834,0.614042059,-1.458165687,0.392084026,1.23438737,0.32618286,0.561890408,-0.959845765,-0.073988456,-0.270340684,-0.229692651,0.1782433,0.553436433,-0.49959047,0.166392797,0.332076593,0.145191682,-0.311834143,-0.251563019,0.206064482,-0.252345907,-1.14E-16
Picoides_dorsalis_63081.wav,Picoides_dorsalis,Pico_dor,Picoides,New_World,Nearctic,7359663.91,DA5,1,11,1,11,2,1,21.5,55.75,-0.133376443,0.164783108,-1.139605351,0.545861683,0.884209671,-0.163137704,0.561890408,-0.18673012,-0.325410151,-0.389644898,-0.251404945,0.316196552,-0.313622873,-0.997958485,-0.86781281,0.510701917,0.505785853,-0.269493783,-0.211883468,-0.013193357,-0.252345907,-1.14E-16
Picoides_dorsalis_77784.wav,Picoides_dorsalis,Pico_dor,Picoides,New_World,Nearctic,7359663.91,DA5,1,11,1,11,2,1,21.5,55.75,0.131695732,0.283075164,-0.999247027,1.4739344,-0.26928292,-0.105608825,0.561890408,-0.75012948,-0.330788155,-0.310196285,-0.175817488,0.413046648,-1.573247527,-1.031041986,-1.913438038,-1.262339749,0.151724128,1.70865887,0.237062111,0.012017357,-0.252345907,-1.14E-16
Picoides_dorsalis_79280.wav,Picoides_dorsalis,Pico_dor,Picoides,New_World,Nearctic,7359663.91,DA5,1,11,1,11,2,1,21.5,55.75,-0.398448618,0.185074976,-1.65131673,0.863728168,0.834163886,0.023029432,0.141582126,-0.650184699,-0.860699339,-0.254421127,-0.193420958,-0.51862733,-1.266483706,-1.603419602,-1.658790759,-0.25426033,0.757945964,0.885077702,0.134070961,-0.325192457,-0.252345907,-1.14E-16
Picoides_dorsalis_79281.wav,Picoides_dorsalis,Pico_dor,Picoides,New_World,Nearctic,7359663.91,DA5,1,11,1,11,2,1,21.5,55.75,-0.045019051,0.154910986,-1.057849488,1.52156934,0.130430483,-0.016886888,0.561890408,-0.948419221,-0.238764528,-0.305915439,-0.142303983,-0.938764448,-1.286617397,-0.483637486,-1.675503909,-0.865056202,0.188251443,1.233582994,0.223866071,0.060684973,-0.252345907,-1.14E-16
Picoides_tridactylus_107496.wav,Picoides_tridactylus,Pico_tri,Picoides,Old_world,Palearctic,16059422.31,DA6,1,10,0,8,2,5,22,61,-0.045019051,0.266007616,-1.174582516,0.704143933,0.471286802,-0.148117873,-0.129955673,-0.478601338,-0.620451941,-0.33104486,-0.256051789,0.558542134,-0.80086123,-1.493828402,-1.272273548,-0.516368863,-0.087731546,0.587543599,-0.130330866,-0.070120258,-0.252345907,-1.14E-16
Picoides_tridactylus_107497.wav,Picoides_tridactylus,Pico_tri,Picoides,Old_world,Palearctic,16059422.31,DA6,1,10,0,8,2,5,22,61,-0.045019051,0.121874985,-0.898115918,0.5591656,0.158736281,-0.27531792,0.561890408,-0.338944322,-0.381169597,-0.328506793,-0.196152933,-0.133883776,-0.351060357,-1.146219931,-0.898889986,1.158534794,0.727086172,-0.923903738,-0.293900735,0.05525187,-0.252345907,-1.14E-16
Picoides_tridactylus_124917.wav,Picoides_tridactylus,Pico_tri,Picoides,Old_world,Palearctic,16059422.31,DA6,1,10,0,8,2,5,22,61,-0.310091226,-0.180349477,-0.87773156,1.89971204,-0.575435828,-0.312659512,0.556657539,-0.75388461,-0.649340787,-0.300483536,0.001993684,-0.727828226,-0.856177921,-1.148877677,-1.318192408,-0.275639627,0.388669284,0.637492736,-0.208461896,-0.204523564,-0.252345907,-1.14E-16
Picoides_tridactylus_128127.wav,Picoides_tridactylus,Pico_tri,Picoides,Old_world,Palearctic,16059422.31,DA6,1,10,0,8,2,5,22,61,0.04333834,0.056132909,-0.841042738,2.739439357,-0.857056225,-0.297209702,0.011855317,-0.98827473,-0.619764752,-0.302292234,-0.025059202,-0.437838996,-1.588143625,-0.70034159,-1.925803416,-0.182369125,0.206396193,0.384034446,0.151577002,-0.0365666,-0.252345907,-1.14E-16
Picoides_tridactylus_129585.wav,Picoides_tridactylus,Pico_tri,Picoides,Old_world,Palearctic,16059422.31,DA6,1,10,0,8,2,5,22,61,-0.133376443,0.016653798,-0.958343268,1.644034073,-0.505850586,-0.265940857,0.212724188,-0.821644886,-0.633291926,-0.309478331,-0.069914808,-0.636322194,-0.662440988,-0.702176124,-1.157369718,0.638593992,0.873516813,-0.157710017,-0.304807586,-0.04843388,-0.252345907,-1.14E-16
Picoides_tridactylus_132118.wav,Picoides_tridactylus,Pico_tri,Picoides,Old_world,Palearctic,16059422.31,DA6,1,10,0,8,2,5,22,61,-0.133376443,0.015196913,-0.904515593,1.257536997,-0.78893731,-0.271858906,0.561890408,-1.002562346,-0.543689895,-0.259360176,0.07189992,-0.972435559,-0.872614038,-1.320716342,-1.331836169,0.802989863,0.819990729,-0.405341229,-0.147847488,-0.081998436,-0.252345907,-1.14E-16
Picoides_tridactylus_147910.wav,Picoides_tridactylus,Pico_tri,Picoides,Old_world,Palearctic,16059422.31,DA6,1,10,0,8,2,5,22,61,-0.928592968,-0.646399476,-0.829148422,0.224938611,1.022541969,-0.275382261,-0.085467725,0.87514705,-0.234432247,-0.386528252,-0.475029173,-0.383944312,0.876044039,-0.242045916,1.42976356,0.755696457,0.760580868,-0.389733773,-0.766566237,-0.040674644,-0.252345907,-1.14E-16
Picoides_tridactylus_153214.wav,Picoides_tridactylus,Pico_tri,Picoides,Old_world,Palearctic,16059422.31,DA6,1,10,0,8,2,5,22,61,0.131695732,0.169588799,-0.72352907,0.810900722,-0.188267238,-0.331632724,0.13055641,-0.417752134,-0.446794693,-0.358927367,-0.211697066,-1.039893762,-0.896900008,-0.903554566,-1.351996161,0.312472556,0.832658879,0.224183418,-0.218324253,0.050781141,-0.252345907,-1.14E-16
Picoides_tridactylus_153231.wav,Picoides_tridactylus,Pico_tri,Picoides,Old_world,Palearctic,16059422.31,DA6,1,10,0,8,2,5,22,61,0.04333834,0.222251593,-1.040218672,1.311442226,-0.165274008,-0.251419998,-0.158946184,-0.626213426,-0.578424333,-0.319649128,-0.200846583,2.423447738,-1.184669151,-1.770753127,-1.590875795,-0.31237879,0.133138291,0.493912371,0.17191708,-0.038631739,-0.252345907,-1.14E-16
Picoides_tridactylus_153234.wav,Picoides_tridactylus,Pico_tri,Picoides,Old_world,Palearctic,16059422.31,DA6,1,10,0,8,2,5,22,61,0.308410515,0.694001486,-1.466450806,2.243772801,0.334754714,-0.063184727,-0.0028768,-0.533803731,-0.482172997,-0.317534604,-0.267179953,-0.776944949,-1.347277494,-0.778224147,-1.725858375,-1.414761631,0.386180837,2.07570168,-0.032939557,0.080810463,-0.252345907,-1.14E-16
Picoides_tridactylus_153236.wav,Picoides_tridactylus,Pico_tri,Picoides,Old_world,Palearctic,16059422.31,DA6,1,10,0,8,2,5,22,61,-0.045019051,0.165694201,-0.953861496,0.299773968,0.871469106,-0.261658573,0.133532372,0.107351137,-0.400107641,-0.396181704,-0.312255784,0.750555379,1.027328489,0.004087501,0.245322416,0.956658495,0.615571049,-0.751623146,-0.633996395,0.166175356,-0.252345907,-1.14E-16
Picoides_tridactylus_153241.wav,Picoides_tridactylus,Pico_tri,Picoides,Old_world,Palearctic,16059422.31,DA6,1,10,0,8,2,5,22,61,-0.045019051,0.547207591,-1.596625357,0.808923239,0.985345105,0.06546024,-0.533232895,-0.654631787,-0.700461705,-0.180379769,-0.27792026,0.882468057,-0.106381625,0.094086466,-0.695780072,0.259159431,0.433811668,-0.005021426,-0.30031218,0.134560468,-0.252345907,-1.14E-16
Picoides_tridactylus_171087.wav,Picoides_tridactylus,Pico_tri,Picoides,Old_world,Palearctic,16059422.31,DA6,1,10,0,8,2,5,22,61,-0.310091226,-0.095363998,-0.978207357,0.921270837,0.143389537,-0.266623414,0.3645611,-0.374889856,-0.596984423,-0.337084899,-0.179059911,-0.764620127,0.568249272,0.558656409,-0.135763179,0.98293938,0.971554966,-0.520119849,-0.660182982,0.060904822,-0.252345907,-1.14E-16
Picoides_tridactylus_173819.wav,Picoides_tridactylus,Pico_tri,Picoides,Old_world,Palearctic,16059422.31,DA6,1,10,0,8,2,5,22,61,0.131695732,0.274157497,-0.97701938,1.220191008,-0.181178679,-0.263431595,0.236795538,-0.605819587,-0.500453729,-0.361792479,-0.18106957,-0.983584583,-0.686797723,-0.400975843,-1.177588453,-0.124233495,0.271628254,0.359050101,-0.211232443,0.096015312,-0.252345907,-1.14E-16
Picoides_tridactylus_188797.wav,Picoides_tridactylus,Pico_tri,Picoides,Old_world,Palearctic,16059422.31,DA6,1,10,0,8,2,5,22,61,0.220053123,0.457590824,-1.085637264,0.648127926,0.206402228,-0.207563946,0.065795177,-0.494396185,-0.433874038,-0.335321268,-0.237266699,-0.960027177,-0.468605367,-0.613121076,-0.996465106,0.949748956,0.917587955,-0.51829358,-0.322584243,0.124010184,-0.252345907,-1.14E-16
Picoides_tridactylus_190018.wav,Picoides_tridactylus,Pico_tri,Picoides,Old_world,Palearctic,16059422.31,DA6,1,10,0,8,2,5,22,61,0.57348269,0.997605031,-1.292379704,0.174196964,1.772154441,-0.146472383,0.305922406,0.445482672,-0.291200069,-0.404088754,-0.343469882,0.718704392,-0.975672809,-0.563511214,-1.417386139,0.219393335,0.266367918,-0.079269183,-0.067588613,0.186925016,-0.252345907,-1.14E-16
Picoides_tridactylus_192396.wav,Picoides_tridactylus,Pico_tri,Picoides,Old_world,Palearctic,16059422.31,DA6,1,10,0,8,2,5,22,61,0.57348269,0.998337652,-1.292383816,0.168316853,1.775516374,-0.147017491,0.310060892,0.477850882,-0.28955679,-0.40251519,-0.344971082,0.718704392,-1.014437603,-0.537908891,-1.449565127,0.202791866,0.373368374,0.021288937,-0.079229823,0.188137145,-0.252345907,-1.14E-16
Picoides_tridactylus_197912.wav,Picoides_tridactylus,Pico_tri,Picoides,Old_world,Palearctic,16059422.31,DA6,1,10,0,8,2,5,22,61,1.191984431,1.196848246,-0.892810537,0.609745041,-0.133025018,-0.230925995,-0.047318784,-0.656450263,-0.323318705,-0.365930514,-0.25807633,-0.812902127,-1.265859143,-0.99070595,-1.658272304,0.018603432,0.426859716,0.293915742,-0.019142966,0.201179904,-0.252345907,-1.14E-16
Picoides_tridactylus_235716.wav,Picoides_tridactylus,Pico_tri,Picoides,Old_world,Palearctic,16059422.31,DA6,1,10,0,8,2,5,22,61,0.220053123,-0.056647635,0.156827492,0.207595557,-0.891467007,-0.308899728,-1.399054123,0.87514705,-0.209215383,-0.270832259,-0.625286228,1.22669699,0.185650808,-0.793201604,-0.118569446,0.476909654,0.114836398,-0.517503414,-0.372871515,0.160474857,-0.252345907,-1.14E-16
Picoides_tridactylus_240832.wav,Picoides_tridactylus,Pico_tri,Picoides,Old_world,Palearctic,16059422.31,DA6,1,10,0,8,2,5,22,61,-0.48680601,-0.432767683,-0.174378164,-0.162686383,0.418663426,-0.351687645,0.146907787,0.87514705,0.059474187,-0.343186469,-0.398374689,0.899477423,0.942283672,0.465289817,0.174725985,1.392652662,0.961078879,-1.045863237,-0.673431052,0.054101313,-0.252345907,-1.14E-16
Picoides_tridactylus_244016.wav,Picoides_tridactylus,Pico_tri,Picoides,Old_world,Palearctic,16059422.31,DA6,1,10,0,8,2,5,22,61,-0.575163401,-0.34176076,-0.999430312,1.476367469,0.020903029,-0.262504869,0.535135953,-0.470320747,-0.775949463,-0.293414466,-0.084863789,0.261648827,-0.732455576,-0.096590284,-1.215489428,0.376089059,0.865834207,0.168431278,-0.369845726,-0.315965521,-0.252345907,-1.14E-16
Picoides_tridactylus_247630.wav,Picoides_tridactylus,Pico_tri,Picoides,Old_world,Palearctic,16059422.31,DA6,1,10,0,8,2,5,22,61,-0.398448618,0.092935189,-1.500804742,0.649714367,1.546149771,-0.087281663,0.205235668,-0.003112779,-0.623698165,-0.366212776,-0.295121202,0.683399251,-0.171102443,-0.682574523,-0.749505378,0.437349149,0.635145884,-0.080563916,-0.454624033,-0.14133122,-0.252345907,-1.14E-16
Picoides_tridactylus_249294.wav,Picoides_tridactylus,Pico_tri,Picoides,Old_world,Palearctic,16059422.31,DA6,1,10,0,8,2,5,22,61,-0.398448618,0.051271613,-1.34861449,0.113505658,1.52593055,-0.083877637,0.139923967,-0.024016198,-0.561098196,-0.339657767,-0.297856173,-0.552453411,-0.397086559,-0.658356631,-0.937096731,0.253132147,0.88371059,0.337165162,-0.261189346,-0.149695129,-0.252345907,-1.14E-16
Picoides_tridactylus_26552.wav,Picoides_tridactylus,Pico_tri,Picoides,Old_world,Palearctic,16059422.31,DA6,1,10,0,8,2,5,22,61,-0.663520793,-0.426362369,-0.819394868,0.272008474,1.17943489,-0.337463,0.289737731,0.621462246,-0.417958133,-0.42582847,-0.353448626,-0.314558997,0.149657993,-0.821935438,1.060096459,1.143538019,0.814134197,-0.84021187,-0.691246348,-0.181641232,-0.252345907,-1.14E-16
Picoides_tridactylus_27051.wav,Picoides_tridactylus,Pico_tri,Picoides,Old_world,Palearctic,16059422.31,DA6,1,10,0,8,2,5,22,61,-0.310091226,-0.071269458,-1.064152308,1.149339381,0.133601033,-0.238143262,0.162004328,-0.461095073,-0.667872493,-0.320401934,-0.184191742,0.493390112,-0.717665138,-1.163508682,-1.203211759,0.593912864,0.523634189,-0.361414805,-0.243486212,-0.142311527,-0.252345907,-1.14E-16
Picoides_tridactylus_289958.wav,Picoides_tridactylus,Pico_tri,Picoides,Old_world,Palearctic,16059422.31,DA6,1,10,0,8,2,5,22,61,0.131695732,0.138127625,-0.644761316,0.662717888,-0.025467531,-0.374907293,0.442821226,-0.151995219,-0.34498011,-0.392326434,-0.231088632,0.665103428,-0.135618879,-0.901112355,-0.720050167,0.57427678,0.841343043,-0.100327244,-0.3571672,0.081913425,-0.252345907,-1.14E-16
