state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
382000	0.065	20.921	1.005	33	0	0.000	0.169	3.396	-83.54	-140.20	0.00	1.14
383000	0.029	30.138	0.652	42	0	0.000	0.334	3.256	-94.32	-176.22	0.00	0.00
384000	0.000	26.608	0.295	39	0	0.000	0.317	3.279	-79.16	-163.97	-0.00	0.00
385000	0.018	26.651	0.413	29	0	0.000	0.444	3.715	-83.43	-124.92	-0.00	-0.69
386000	0.003	26.953	0.800	34	0	0.000	0.330	2.154	-93.66	-144.09	-0.00	0.69
387000	0.005	16.921	0.568	43	0	0.000	0.430	2.495	-88.72	-180.33	-0.00	0.69
388000	0.003	12.243	0.476	41	0	0.000	0.397	2.439	-90.85	-172.10	-0.00	1.53
389000	0.026	13.651	0.777	38	0	0.000	0.274	2.948	-86.39	-159.93	0.00	0.00
390000	0.012	36.711	0.965	34	0	0.000	0.326	3.366	-89.44	-144.09	-0.00	0.69
391000	0.003	22.612	1.019	41	0	0.000	0.312	3.826	-92.24	-172.11	-0.02	0.00
392000	0.017	40.895	0.405	32	0	0.000	0.376	2.470	-82.57	-136.32	-0.00	0.00
393000	0.010	152.578	1.049	39	0	0.000	0.240	2.755	-86.53	-163.98	0.00	-1.20
394000	0.020	20.571	1.572	38	0	0.000	0.075	2.261	-82.74	-159.94	-0.05	0.00
395000	0.135	18.555	1.207	30	0	0.000	0.277	3.704	-85.78	-128.70	0.00	4.49
396000	0.010	15.799	1.814	39	0	0.000	0.279	2.862	-92.04	-163.97	-0.00	0.64
397000	0.006	30.625	0.517	40	0	0.000	0.362	2.914	-95.25	-168.03	-0.00	0.00
398000	0.035	10.940	0.990	33	0	0.000	0.343	3.382	-89.12	-140.19	0.00	0.18
399000	0.080	98.761	1.059	30	0	0.000	0.281	2.996	-88.69	-128.70	0.02	0.00
400000	0.072	55.186	0.943	35	0	0.000	0.258	2.921	-86.79	-148.01	-0.04	0.00
401000	0.001	15.830	0.544	30	0	0.000	0.320	3.727	-83.12	-128.68	0.00	4.81
402000	0.011	21.642	1.116	43	0	0.000	0.225	3.620	-86.66	-180.34	-0.00	0.00
403000	0.009	46.809	1.024	48	0	0.000	0.103	3.379	-84.40	-201.33	0.00	0.00
404000	0.267	267.471	1.405	35	0	0.000	0.012	2.561	-84.32	-148.05	0.00	0.00
405000	0.174	17.797	1.051	41	0	0.000	0.370	3.346	-91.53	-172.11	0.00	0.00
406000	0.010	77.574	0.697	35	0	0.000	0.318	1.937	-88.16	-148.01	-0.01	0.00
407000	0.005	32.814	0.682	43	0	0.000	0.529	2.873	-94.43	-180.33	-0.00	0.00
408000	0.000	61.905	0.746	37	0	0.000	0.283	3.389	-80.45	-155.93	-0.00	0.69
409000	0.083	59.811	1.564	40	0	0.000	0.011	2.832	-87.81	-168.04	-0.00	0.16
410000	0.042	49.213	0.617	42	0	0.000	0.247	2.650	-87.98	-176.21	0.02	0.00
411000	0.031	110.389	1.049	32	0	0.000	0.342	2.113	-87.28	-136.33	-0.01	0.00
412000	0.001	13.187	0.484	42	0	0.000	0.423	3.786	-88.57	-176.20	0.00	-1.45
413000	0.004	72.413	0.908	42	0	0.000	0.300	2.820	-84.07	-176.21	-0.00	0.00
414000	0.004	8.073	0.353	36	0	0.000	0.410	3.534	-83.04	-151.95	-0.00	-0.69
415000	0.000	30.648	1.146	37	0	0.000	0.313	3.402	-85.82	-155.93	0.00	0.00
416000	0.006	182.438	1.718	38	0	0.000	0.208	3.275	-84.41	-159.98	-0.01	0.00
417000	0.023	76.352	1.772	40	0	0.000	0.159	1.962	-87.60	-168.05	-0.00	0.09
418000	0.020	20.952	1.633	37	0	0.000	0.205	3.498	-84.79	-155.95	-0.00	0.69
419000	0.000	20.982	1.168	39	0	0.000	0.242	3.027	-79.55	-163.96	0.00	0.00
420000	0.024	45.454	0.700	37	0	0.000	0.258	2.903	-87.26	-155.95	0.00	1.06
421000	0.002	21.151	1.188	40	0	0.000	0.195	2.891	-83.24	-168.02	0.00	-0.69
422000	0.004	44.253	0.955	38	0	0.000	0.274	4.284	-96.23	-159.95	0.00	-0.69
423000	0.003	45.384	1.194	38	0	0.000	0.212	3.327	-90.66	-159.95	-0.00	0.00
424000	0.000	19.628	1.101	37	0	0.000	0.236	3.237	-88.15	-155.94	-0.00	0.00
425000	0.160	53.409	1.214	34	0	0.000	0.068	3.163	-82.92	-144.10	0.00	0.00
426000	0.015	21.962	1.017	38	0	0.000	0.244	3.070	-89.45	-159.95	0.00	0.00
427000	0.001	34.339	1.491	39	0	0.000	0.117	2.270	-88.75	-163.97	0.00	-1.40
428000	0.022	13.538	1.208	32	0	0.000	0.154	1.414	-86.35	-136.33	-0.00	0.00
429000	0.013	25.921	0.779	33	0	0.000	0.413	1.922	-92.26	-140.19	0.00	0.24
430000	0.002	27.750	0.571	35	0	0.000	0.482	3.520	-90.95	-148.00	0.00	0.69
431000	0.105	118.525	0.639	39	0	0.000	0.195	2.835	-86.49	-164.00	0.00	-2.86
432000	0.019	74.567	0.880	36	0	0.000	0.284	3.675	-85.20	-151.97	0.00	-0.69
433000	0.007	22.991	0.493	39	0	0.000	0.410	2.527	-93.51	-163.96	-0.00	0.00
434000	0.095	93.408	1.802	33	0	0.000	0.199	2.475	-88.90	-140.22	0.00	-0.69
435000	0.031	11.976	1.222	32	0	0.000	0.360	1.691	-88.38	-136.33	-0.00	0.00
436000	0.003	18.429	1.164	39	0	0.000	0.389	3.011	-88.82	-163.97	-0.00	0.00
437000	0.155	66.352	1.390	36	0	0.000	0.061	2.904	-90.64	-151.97	0.00	0.00
438000	0.005	3.069	0.368	35	0	0.000	0.362	2.904	-84.24	-147.99	0.00	-0.94
439000	0.028	67.197	0.955	30	0	0.000	0.121	3.560	-84.46	-128.71	0.00	1.76
440000	0.011	21.356	1.341	45	0	0.000	0.108	3.097	-73.90	-188.67	0.00	-1.54
441000	0.040	341.842	1.849	34	0	0.000	0.202	2.313	-87.96	-144.11	0.00	-0.69
442000	0.009	15.177	1.408	38	0	0.000	0.235	1.924	-83.86	-159.94	0.00	0.00
443000	0.036	42.832	2.306	34	0	0.000	0.194	3.387	-80.41	-144.10	0.00	4.17
444000	0.005	15.889	0.246	44	0	0.000	0.220	3.398	-89.83	-184.48	0.00	-0.23
445000	0.140	18.965	0.939	31	0	0.000	0.206	3.269	-85.67	-132.50	-0.02	0.00
446000	0.030	104.750	1.315	44	0	0.000	0.179	2.913	-92.55	-184.51	0.00	-2.03
447000	0.016	72.099	1.081	39	0	0.000	0.441	3.750	-101.41	-163.98	-0.01	1.96
448000	0.002	7.005	0.800	46	0	0.000	0.275	2.309	-83.68	-192.85	0.00	-1.40
449000	0.011	19.270	0.670	38	0	0.000	0.264	3.308	-85.67	-159.94	0.00	0.00
450000	0.025	56.512	1.292	37	0	0.000	0.129	3.071	-82.03	-155.95	-0.00	0.00
451000	0.027	23.510	1.022	45	0	0.000	0.307	4.092	-89.58	-188.66	-0.00	0.00
452000	0.033	91.785	1.091	45	0	0.000	0.127	2.626	-79.43	-188.69	-0.00	0.00
453000	0.021	442.967	2.289	48	0	0.000	0.017	3.214	-84.56	-201.36	0.00	-0.69
454000	0.023	55.532	1.530	35	0	0.000	0.167	2.737	-79.59	-148.02	0.00	0.02
455000	0.057	232.495	1.672	29	0	0.000	0.080	2.841	-84.59	-124.97	-0.00	0.00
456000	0.002	19.774	1.383	39	0	0.000	0.285	2.952	-85.96	-163.97	0.00	-0.69
457000	0.003	18.726	1.243	33	0	0.000	0.296	3.597	-84.28	-140.19	0.00	-1.69
458000	0.078	114.597	2.053	35	0	0.000	0.199	3.193	-95.37	-148.02	-0.00	0.47
459000	0.124	66.591	1.251	38	0	0.000	0.128	2.982	-79.27	-159.94	0.00	0.00
460000	0.015	110.940	0.812	43	0	0.000	0.123	2.849	-73.90	-180.34	0.00	-1.92
461000	0.099	736.652	2.912	39	0	0.000	0.086	3.042	-89.40	-164.05	0.00	-1.09
462000	0.018	142.720	1.300	43	0	0.000	0.144	2.659	-88.58	-180.39	0.00	-1.79
463000	0.024	20.642	1.140	45	0	0.000	0.265	2.601	-89.85	-188.66	0.00	1.38
464000	0.023	19.429	0.669	40	0	0.000	0.307	2.850	-89.58	-168.02	0.02	0.00
465000	0.073	20.414	0.573	39	0	0.000	0.339	2.816	-92.49	-163.97	-0.00	0.00
466000	0.002	17.575	0.357	42	0	0.000	0.331	3.282	-84.29	-176.20	0.00	0.00
467000	0.004	46.738	0.726	34	0	0.000	0.270	2.718	-85.68	-144.08	-0.00	-0.69
468000	0.112	50.046	1.264	39	0	0.000	0.226	2.395	-91.24	-163.98	0.01	0.00
469000	0.001	10.563	0.758	41	0	0.000	0.327	3.000	-87.82	-172.09	0.00	0.53
470000	0.002	31.066	0.548	32	0	0.000	0.405	2.558	-94.54	-136.32	0.00	0.69
471000	0.001	14.603	0.678	37	0	0.000	0.336	4.556	-89.02	-155.93	-0.00	0.00
472000	0.059	56.262	0.797	41	0	0.000	0.298	3.036	-92.71	-172.11	-0.00	0.00
